Country Name,Country Code,year,gdp_per_capita,school_enrollment,electricity_access,log_gdp
Andorra,AND,2021,42425.6996761083,98.0404205322266,100,10.655509582037343
Andorra,AND,2022,42414.0590111349,98.5098724365234,100,10.655235166710694
Andorra,AND,2023,46812.448450114,99.5086517333984,100,10.753904439059802
Andorra,AND,2024,49357.437070178,101.923820495605,100,10.806843734017638
Arab World,ARB,2015,6299.87807685552,66.154541015625,88.6616431398725,8.74828555931228
Arab World,ARB,2016,6051.26103619544,66.4599990844727,89.1861710572825,8.708021965039961
Arab World,ARB,2017,6105.92161804571,66.9350433349609,90.3510669396465,8.71701433633816
Arab World,ARB,2018,6708.53121256784,67.0554885864258,88.6898406472267,8.811135310709252
Arab World,ARB,2019,6683.67016877686,67.3800735473633,89.9289963083413,8.807422542114836
Arab World,ARB,2020,5749.75163256627,67.2821731567383,90.2417769685806,8.656911938522192
Arab World,ARB,2021,6708.20761928893,68.0012435913086,90.4340947732985,8.811087073461284
Arab World,ARB,2022,7960.81158770821,69.4561386108398,90.6545179070033,8.98228623189584
Arab World,ARB,2023,7504.35637695627,68.6525421142578,91.6454299444509,8.92323898115702
Arab World,ARB,2024,7602.41115691284,68.8945465087891,92.1659179921314,8.936220733447438
United Arab Emirates,ARE,2018,47135.3478795605,102.184448242188,100,10.760778484296502
United Arab Emirates,ARE,2019,45938.6084572227,101.747344264722,100,10.735061185345115
United Arab Emirates,ARE,2020,37991.738387966,99.1635400791877,100,10.54512400422836
United Arab Emirates,ARE,2021,44118.4936214315,103.210663324826,100,10.694634330024623
United Arab Emirates,ARE,2022,50759.7590190204,102.380981445312,100,10.834859174358828
United Arab Emirates,ARE,2023,49850.6945082084,101.944972436447,100,10.816787707252983
United Arab Emirates,ARE,2024,50273.5126243239,102.129724902444,100,10.825233629406076
Argentina,ARG,2015,13679.6264980954,107.504867553711,99.7,9.52366288803301
Argentina,ARG,2016,12699.9623137756,109.598327636719,99.9,9.449354305023036
Argentina,ARG,2017,14532.5009308511,110.377799987793,100,9.584142863628564
Argentina,ARG,2018,11752.7998922979,109.671241760254,100,9.371846779892264
Argentina,ARG,2019,9955.97478680428,110.460151672363,100,9.205928131021869
Argentina,ARG,2020,8535.59938004389,112.376731872559,100,9.052000858895653
Argentina,ARG,2021,10738.0179223384,115.735778808594,100,9.281545800038526
Argentina,ARG,2022,13962.1894087223,114.14811706543,100,9.544108198454824
Argentina,ARG,2023,14261.8465667948,105.574584297051,100,9.565343178347431
Armenia,ARM,2015,3512.39350276709,86.442138671875,100,8.164052993685441
Armenia,ARM,2018,4196.00562301769,83.0249410833595,99.9,8.341888309605302
Armenia,ARM,2019,4597.22887399548,86.8260633029699,100,8.433208982253502
Armenia,ARM,2020,4268.68093304583,88.5080298201293,100,8.359060143521052
Armenia,ARM,2021,4685.17997128509,91.4853735120921,100,8.452159608296522
Armenia,ARM,2022,6571.97445545099,91.7106609922965,100,8.790569592273615
Armenia,ARM,2023,8159.08720967996,89.4111027634947,100,9.006887580142353
Armenia,ARM,2024,8556.21406956719,90.9458714101262,100,9.054413089707818
Antigua and Barbuda,ATG,2015,16077.6340769406,117.55770111084,100,9.685184397388992
Antigua and Barbuda,ATG,2017,16965.7288273816,117.209930419922,100,9.738950636942858
Antigua and Barbuda,ATG,2018,18273.4270684912,121.685249328613,100,9.813203210790133
Antigua and Barbuda,ATG,2022,20003.3909394099,107.799908772997,100,9.90365708513516
Antigua and Barbuda,ATG,2023,22012.2625947994,108.880778588808,100,9.999354967728673
Australia,AUS,2015,56970.3613028094,159.110763549805,100,10.950286434437997
Australia,AUS,2016,50084.4440606385,155.594390869141,100,10.82146574106689
Australia,AUS,2017,54117.547718609,153.576126098633,100,10.898913769332923
Australia,AUS,2018,57410.1737346009,136.105545043945,100,10.957976809365096
Australia,AUS,2019,55194.7585097428,144.056564331055,100,10.918623273223075
Australia,AUS,2020,51983.4523666382,137.490737915039,100,10.858680723201157
Australia,AUS,2021,60758.9044397144,135.526565551758,100,11.01466892560104
Australia,AUS,2022,65169.5191118657,133.277267456055,100,11.084747140319083
Australia,AUS,2023,65058.3773146674,134.099243164062,100,11.083040258349369
Australia,AUS,2024,64609.9865116088,131.931564331055,100,11.07612426778588
Austria,AUT,2015,43915.228020857,101.411582946777,100,10.690016418660566
Austria,AUT,2016,45061.4993920192,100.227989196777,100,10.715783488887995
Austria,AUT,2017,47163.7425775142,100.337898254395,100,10.76138071065254
Austria,AUT,2018,51194.0749841299,100.692596435547,100,10.843379081364967
Austria,AUT,2019,49885.9947355204,101.543632507324,100,10.817495575722525
Austria,AUT,2020,48716.4098900349,101.690559387207,100,10.793771211040454
Austria,AUT,2021,53648.6437976214,102.307662963867,100,10.890211469037029
Austria,AUT,2022,52336.7725223758,101.458000183105,100,10.86545451049114
Austria,AUT,2023,56579.504175468,100.504371643066,100,10.943402081569864
Austria,AUT,2024,58268.8787651601,100.622657775879,100,10.972823417891926
Azerbaijan,AZE,2015,5500.50364628486,84.8098586425184,100,8.61259493907989
Azerbaijan,AZE,2016,3880.6852276838,86.5856935803605,100,8.263767022097623
Azerbaijan,AZE,2017,4147.1981423222,89.2625164667822,100,8.330188238782375
Azerbaijan,AZE,2018,4739.7943123408,108.488781124,100,8.463749019726647
Azerbaijan,AZE,2019,4805.75371765917,107.863960509557,100,8.477569170218306
Azerbaijan,AZE,2020,4229.91064904503,91.365513501165,100,8.349936148660023
Azerbaijan,AZE,2021,5408.04535175023,91.4106367606057,100,8.595643003736127
Azerbaijan,AZE,2022,7770.594223351,90.9530364179442,100,8.958101917059256
Azerbaijan,AZE,2023,7133.02838048328,92.7402972401367,100,8.872491161028469
Azerbaijan,AZE,2024,7294.64276088105,91.1228035886648,100,8.894895489350812
Burundi,BDI,2015,254.402585226788,43.9351929825496,7.9,5.538917993469318
Burundi,BDI,2016,232.937812100153,47.4715342848197,8.5,5.4507715170836155
Burundi,BDI,2017,246.060725714184,48.2243487332289,9.3,5.505578357965981
Burundi,BDI,2018,245.661678332009,46.330394174756,9.5,5.503955298017957
Burundi,BDI,2019,234.31061590725,41.8352417514484,9.8,5.456647653523818
Burundi,BDI,2020,252.702452750006,44.9151717353101,9.1,5.532212720520396
Belgium,BEL,2015,40893.804537772,164.079818725586,100,10.618733852262814
Belgium,BEL,2016,41854.5498296444,160.689270019531,100,10.641955787562523
Belgium,BEL,2017,44035.3239358548,158.670288085938,100,10.692747407539397
Belgium,BEL,2018,47487.2100392561,156.509765625,100,10.76821569143367
Belgium,BEL,2019,46716.6227467964,156.635375976562,100,10.75185532779159
Belgium,BEL,2020,45906.2875805246,151.727508544922,100,10.734357370992296
Belgium,BEL,2021,51658.238294958,143.163513183594,100,10.852404964151159
Belgium,BEL,2022,50639.0264882739,142.918075561523,100,10.832477832468063
Belgium,BEL,2023,55244.68145811,142.960266113281,100,10.91952735154477
Benin,BEN,2015,1002.41886879614,55.1333084106445,29.6,6.91017122702415
Benin,BEN,2016,1010.5338961993,55.2945899963379,37,6.918234080268521
Benin,BEN,2020,1200.19426557789,43.9858703613281,41,7.090238710655221
Benin,BEN,2021,1318.65158075198,44.2737998962402,42,7.184364963729967
Benin,BEN,2022,1266.42711031904,43.5606498718262,56.5,7.143954915727939
Burkina Faso,BFA,2015,630.124750752312,32.8931343608996,16.2,6.445917816849948
Burkina Faso,BFA,2016,663.742364842886,34.9336280775566,16.6,6.497894069428423
Burkina Faso,BFA,2017,709.091535894695,37.1627510802261,17,6.563984623832979
Burkina Faso,BFA,2018,777.465618514048,39.6278467471779,14.4,6.6560394225149215
Burkina Faso,BFA,2019,764.853077774946,40.0770460332282,17.6,6.6396837601854255
Burkina Faso,BFA,2020,825.237038782475,39.2540084845692,18.5,6.715670664802603
Burkina Faso,BFA,2021,895.535288442991,38.1480312365517,19,6.797421627137521
Burkina Faso,BFA,2022,827.330843486661,33.6212866168282,19.5,6.718204667607621
Burkina Faso,BFA,2023,873.198061670247,30.8551216331757,21.7,6.772162404872875
Burkina Faso,BFA,2024,982.493100418428,29.9905774531085,34,6.890093321243876
Bangladesh,BGD,2015,1224.38647668165,59.4217414855957,74,7.110195162156987
Bangladesh,BGD,2016,1649.28380858601,64.1664546117285,75.9,7.408096417262894
Bangladesh,BGD,2017,1811.08221668646,62.3408639225315,88,7.501679855354567
Bangladesh,BGD,2018,1965.24372731467,65.2714888764112,86.9,7.583371550868579
Bangladesh,BGD,2019,2129.79896954606,65.1185413488915,92.2,7.663782873754545
Bangladesh,BGD,2020,2248.85078828233,66.4329548486639,96.2,7.718174603952346
Bangladesh,BGD,2021,2482.84917843357,66.8282318620991,99,7.817162041993389
Bangladesh,BGD,2022,2716.48592780431,67.0384586440383,99.4,7.9070943857110185
Bangladesh,BGD,2023,2551.01773827307,65.9856598598849,99.5,7.844247671576308
Bangladesh,BGD,2024,2593.41611680774,64.2997191043961,99.5,7.860731249643071
Bulgaria,BGR,2015,7269.02586513711,103.889343261719,96.6,8.891377567758276
Bulgaria,BGR,2016,7822.89886431732,103.003921508789,97.3,8.964810463609352
Bulgaria,BGR,2017,8697.13373333715,103.46102142334,98.1,9.070748794421887
Bulgaria,BGR,2018,9849.88769989118,104.043922424316,98.7,9.195215333074866
Bulgaria,BGR,2019,10354.2500414088,102.656936645508,99.2,9.245152346427433
Bulgaria,BGR,2020,10760.7616180234,101.354942321777,99.7,9.283661613555006
Bulgaria,BGR,2021,12966.8085197381,98.7087631225586,99.8,9.470148180704149
Bulgaria,BGR,2022,13999.9113358453,96.6720733642578,100,9.546806275423434
Bulgaria,BGR,2023,15854.0192893772,95.6239624023438,100,9.671178330084718
Bulgaria,BGR,2024,17596.9167621233,94.7816314697266,100,9.775478981709472
Bahrain,BHR,2015,23734.0551143019,100.303914816394,100,10.07466622038898
Bahrain,BHR,2016,23800.001440631,100.583649344321,100,10.077440920190279
Bahrain,BHR,2017,24784.7693514607,100.923412884105,100,10.117984604438433
Bahrain,BHR,2018,26324.4066549559,100.701887411111,100,10.178251797525217
Bahrain,BHR,2019,27259.7438599327,102.128281941881,100,10.213166309019025
Bahrain,BHR,2022,30470.5219276023,103.393222951005,100,10.324515001061876
Bahrain,BHR,2023,29290.1284215098,104.392938701638,100,10.285005824295261
Bahrain,BHR,2024,29717.1424605273,98.8139181413527,100,10.299479345505455
"Bahamas, The",BHS,2015,30719.405417469,76.0440338812974,100,10.332649832174202
"Bahamas, The",BHS,2016,30616.5363157284,85.0686327399149,100,10.329295544450423
"Bahamas, The",BHS,2017,31875.4881749619,92.6182585115999,100,10.369592597636371
"Bahamas, The",BHS,2018,32642.3353203452,80.8808929269834,100,10.393365354323315
"Bahamas, The",BHS,2019,33640.3369861278,78.566734376867,100,10.423481131460248
"Bahamas, The",BHS,2021,30367.8605757708,72.6381880061026,100,10.32114011024299
"Bahamas, The",BHS,2023,38231.774484278,87.1455240465819,100,10.551422241628911
"Bahamas, The",BHS,2024,39455.4466548546,79.4858750299258,100,10.5829273815058
Bosnia and Herzegovina,BIH,2015,4662.25869219448,85.716178894043,99.7,8.44725530758742
Bosnia and Herzegovina,BIH,2016,4928.5665903114,83.1699523925781,100,8.502803472287708
Bosnia and Herzegovina,BIH,2017,5345.01978766473,83.668083190918,100,8.58392052554111
Bosnia and Herzegovina,BIH,2018,6047.84707207392,85.6409912109375,100,8.707457631837617
Bosnia and Herzegovina,BIH,2019,6122.37541352353,85.5401306152344,100,8.719705439664365
Bosnia and Herzegovina,BIH,2020,6130.31187968266,85.5591125488281,100,8.721000905235165
Bosnia and Herzegovina,BIH,2021,7295.34378682258,85.6761474609375,100,8.89499158621009
Bosnia and Herzegovina,BIH,2022,7655.59421024383,87.0373992919922,100,8.943191928886375
Bosnia and Herzegovina,BIH,2023,8663.02326458629,87.8663787841797,100,9.066819047398054
Belarus,BLR,2015,5967.05595058777,102.895731001158,97.4,8.694008944147766
Belarus,BLR,2016,5039.77560949445,102.969005936733,98,8.525116838148579
Belarus,BLR,2017,5785.54491935194,102.480850468241,98.7,8.66311783041242
Belarus,BLR,2018,6360.037502312,101.596010989492,99.3,8.75778955290672
Belarus,BLR,2019,6837.77339645635,100.438744155791,100,8.830217430787368
Belarus,BLR,2020,6542.85579976768,100.575710351095,100,8.78612901577126
Belarus,BLR,2021,7489.71894713888,100.42063921059,100,8.921286552060753
Belarus,BLR,2022,7994.64806074889,99.0602032881737,100,8.986527604380312
Belarus,BLR,2023,7896.75388295584,97.4265999006565,100,8.974207053120542
Belarus,BLR,2024,8605.60954569694,94.7902702871216,100,9.060169542359644
Belize,BLZ,2015,6154.62264230369,81.2936199454549,91.8,8.724958727608884
Belize,BLZ,2016,6140.86713919469,87.7313726328389,93.3,8.72272123905134
Belize,BLZ,2017,6071.85451846453,86.323893201399,94.2,8.711419359378771
Belize,BLZ,2018,6011.99036888587,86.2833561409511,91.7,8.701511148889857
Belize,BLZ,2019,6171.61449761423,87.4526596660355,92.7,8.727715751651314
Belize,BLZ,2020,5238.54078175696,86.1886596150512,96.8,8.563798261769294
Belize,BLZ,2021,6142.98930557031,88.8215546932903,97.7,8.723066760249228
Belize,BLZ,2022,7068.21728043145,87.4381668552162,98.6,8.863363574397674
Belize,BLZ,2023,7424.75821321022,83.619553808705,99.6,8.912575399263273
Belize,BLZ,2024,7681.24400583113,86.4571583269413,99.6,8.946536792950315
Bermuda,BMU,2015,104855.366822135,86.8070526123047,100,11.560337220734333
Bermuda,BMU,2023,132961.760796315,74.3967514038086,100,11.797816853054497
Bolivia,BOL,2015,2996.01289811344,90.6139031958796,91.5,8.005037649739139
Bolivia,BOL,2016,3035.87347732132,90.6152852803158,91.8,8.018254463510543
Bolivia,BOL,2017,4048.40119739839,89.4000212849504,91.8,8.306077316085474
Bolivia,BOL,2018,4206.8552936661,88.7218999579042,92.8,8.344470686437525
Bolivia,BOL,2019,4203.15492855788,88.8235046622532,95.1,8.34359069574804
Bolivia,BOL,2020,3580.96761778303,88.8672369779995,97.2,8.183388327171462
Bolivia,BOL,2021,4010.76053686204,90.4144137410078,98.6,8.296736162382766
Bolivia,BOL,2022,4219.46113742445,90.3729338176816,99.9,8.34746270632322
Bolivia,BOL,2023,4274.70820547613,91.3676827044767,99.8,8.360471123012337
Bolivia,BOL,2024,4421.16609889999,90.5272216796875,96.6,8.394158763557042
Brazil,BRA,2015,8936.19661712113,101.086227416992,99.7,9.097865343318206
Brazil,BRA,2016,8836.28652735657,102.692901611328,99.7,9.086621991284124
Brazil,BRA,2017,10080.5092819305,102.989486694336,99.8,9.218359064350107
Brazil,BRA,2018,9300.66164923219,104.818481445312,99.7,9.137840821689386
Brazil,BRA,2019,9029.83326681073,103.667556762695,99.8,9.108289181878517
Brazil,BRA,2020,7074.19378337644,103.882659912109,99.7,8.864208763138661
Brazil,BRA,2021,7972.5366498646,106.298461914062,99.5,8.98375799590903
Brazil,BRA,2022,9281.33334441234,105.702369689941,100,9.135760494814134
Brazil,BRA,2024,10310.5486973693,104.144660949707,99.8,9.240922795514305
Barbados,BRB,2015,20429.4747123553,108.196029663086,100,9.924733975897922
Barbados,BRB,2016,20311.4094163764,108.310737609863,100,9.918938047360019
Barbados,BRB,2017,20870.7596432179,109.804237365723,100,9.946104398221374
Barbados,BRB,2018,21378.2201267496,108.216751098633,100,9.97012793166317
Barbados,BRB,2019,21929.435611489,106.086326599121,100,9.995585105170546
Barbados,BRB,2020,19180.9915228365,104.318992614746,100,9.861675042765306
Barbados,BRB,2021,21084.4013935998,103.569473266602,100,9.956288775623504
Barbados,BRB,2022,24393.2193483944,104.222328186035,100,10.102060477103562
Barbados,BRB,2023,25583.8722302505,102.513702392578,100,10.149717440934095
Barbados,BRB,2024,26897.2002039176,104.371182990274,100,10.19977747853431
Brunei Darussalam,BRN,2015,30625.1287744656,92.8161697387695,100,10.329576152718698
Brunei Darussalam,BRN,2016,26663.2972950602,90.0986175537109,100,10.191043265569652
Brunei Darussalam,BRN,2017,28024.3824580252,88.6814727783203,100,10.24083021230151
Brunei Darussalam,BRN,2018,30988.1190267227,89.1818084716797,100,10.341359152802978
Brunei Darussalam,BRN,2019,30426.5730656528,88.2910308837891,100,10.32307161958089
Brunei Darussalam,BRN,2020,26834.3592233943,86.6857810342997,100,10.197438405935461
Brunei Darussalam,BRN,2023,32890.5491812019,91.8381544399811,100,10.40094063655668
Bhutan,BTN,2015,2954.04081911097,85.2313079833984,95.4,7.990929281246013
Bhutan,BTN,2016,3152.30905106786,85.6766128540039,99.3,8.055890495367917
Bhutan,BTN,2017,3435.28804735662,86.5600433349609,97.7,8.141856057721942
Bhutan,BTN,2018,3400.20417245342,87.5722870683987,100,8.131590759522874
Bhutan,BTN,2019,3576.87987100503,90.6185575459377,100,8.182246154967096
Bhutan,BTN,2020,3191.66906999331,89.7711428873908,100,8.068299278380968
Bhutan,BTN,2021,3570.61257980872,92.5248380307052,100,8.180492451036471
Bhutan,BTN,2022,3711.32767981591,89.9829129407455,100,8.2191449567625
Bhutan,BTN,2023,3831.32535564326,86.8564415582911,100,8.250966068174492
Bhutan,BTN,2024,4228.05102403654,86.1810001963554,100,8.349496415043264
Botswana,BWA,2021,7807.88794570471,70.6292572021484,73.7,8.962889776773851
Central African Republic,CAF,2016,387.176203444318,13.9465503692627,13.4,5.958879895467099
Central African Republic,CAF,2017,432.324025684263,15.8074398040772,14.1,6.0691753665444095
Canada,CAN,2015,43594.2379080706,111.737281799316,100,10.682680262531703
Canada,CAN,2016,42314.1033623905,111.607330322266,100,10.652875722287137
Canada,CAN,2017,45129.7335281051,111.974517822266,100,10.71729658826351
Canada,CAN,2018,46539.2177903178,111.833679199219,100,10.748050629459298
Canada,CAN,2019,46352.9695208927,110.980072021484,100,10.744040636274953
Canada,CAN,2020,43537.8981198851,109.628059387207,100,10.6813870589307
Canada,CAN,2021,52886.6407813788,108.337341308594,100,10.875906048739488
Canada,CAN,2022,56496.9275340663,107.467987060547,100,10.94194153572786
Canada,CAN,2023,54847.5370112652,104.320877075195,100,10.912312560616128
Central Europe and the Baltics,CEB,2015,12596.9151136003,102.259826660156,99.5384709863299,9.441207230709315
Central Europe and the Baltics,CEB,2016,12874.7280619541,101.328056335449,99.6459138297945,9.463021603907254
Central Europe and the Baltics,CEB,2017,14339.8488594791,101.303939819336,99.8736866830469,9.570797574312788
Central Europe and the Baltics,CEB,2018,16227.2845341706,101.131561279297,99.8763758983526,9.694449334999144
Central Europe and the Baltics,CEB,2019,16534.9661895205,100.450477600098,99.9480349626799,9.713232580631251
Central Europe and the Baltics,CEB,2020,16581.3833261524,102.24365234375,99.98058396497,9.716035858631855
Central Europe and the Baltics,CEB,2021,19224.3287744219,101.30696105957,99.9870121182289,9.863931879560008
Central Europe and the Baltics,CEB,2022,19526.2463443821,100.121192932129,100,9.879514805929638
Central Europe and the Baltics,CEB,2023,22693.9504470566,99.31640625,100,10.029853667822358
Central Europe and the Baltics,CEB,2024,24616.0957872816,99.31640625,100,10.11115580825534
Switzerland,CHE,2015,85265.06205193,103.913391113281,100,11.353520060500577
Switzerland,CHE,2016,83432.4111596314,104.09513092041,100,11.331792135869636
Switzerland,CHE,2017,83610.248611484,103.900062561035,100,11.333921382605585
Switzerland,CHE,2018,87002.3382293532,104.188026428223,100,11.373690273475024
Switzerland,CHE,2019,85872.9702303454,104.071113586426,100,11.360624392917453
Switzerland,CHE,2020,87529.7016394892,104.211616516113,100,11.37973346205495
Switzerland,CHE,2021,96582.8687080693,103.605186462402,100,11.478156661906986
Switzerland,CHE,2022,97809.095567203,103.392356872559,100,11.49077285340816
Switzerland,CHE,2023,104449.75451772,102.965591430664,100,11.556461416744707
Switzerland,CHE,2024,107702.065940312,101.4287109375,100,11.5871240453218
Chile,CHL,2015,13433.9202987032,100.921676635742,99.7,9.505538153004625
Chile,CHL,2016,13649.8520452803,101.488136291504,100,9.521483961380758
Chile,CHL,2017,14879.9086227187,102.294822692871,99.7,9.607767167421903
Chile,CHL,2018,15659.4808675628,103.173049926758,100,9.658831818775825
Chile,CHL,2019,14496.9345640362,104.405769348145,100,9.58169249668174
Chile,CHL,2020,13117.9930230086,103.691688537598,100,9.481740079989581
Chile,CHL,2021,16216.1840860289,106.673522949219,100,9.693765040190545
Chile,CHL,2022,15399.1044717559,106.068328857422,100,9.642064635526193
Chile,CHL,2023,17081.5180740049,105.83097076416,100,9.745752343604009
Chile,CHL,2024,16658.9652720351,105.608551025391,99,9.720703805270718
Cote d'Ivoire,CIV,2015,1814.71855088017,43.9865647318392,62.6,7.503685666289025
Cote d'Ivoire,CIV,2016,1862.59597081287,46.2425069943643,64.3,7.529726476879414
Cote d'Ivoire,CIV,2017,1964.29930338343,49.0863555848622,65.6,7.582890872101584
Cote d'Ivoire,CIV,2018,2130.86619381144,51.072614509286,67.1,7.664283839799413
Cote d'Ivoire,CIV,2019,2141.76836170115,53.791930617454,68.6,7.669387104030772
Cote d'Ivoire,CIV,2020,2179.72934832935,55.4380323721262,69.9,7.686955995933119
Cote d'Ivoire,CIV,2021,2455.98127641148,57.135967003236,71.1,7.806281665627012
Cote d'Ivoire,CIV,2022,2333.37128301259,54.0714108290486,70.4,7.755069403385334
Cote d'Ivoire,CIV,2023,2591.9659048119,63.9607557764462,72.4,7.860171903377896
Cote d'Ivoire,CIV,2024,2727.8935220697,65.3065056618336,72.9,7.911284986702227
Cameroon,CMR,2015,1415.00009710569,60.4960883608074,58.6,7.254884878703265
Cameroon,CMR,2016,1441.7201725688,61.4037045147156,59.8,7.273592243929721
Cameroon,CMR,2021,1672.32657340872,45.5255767078224,65.4,7.421971093596723
Cameroon,CMR,2022,1604.87726954895,45.6066724321371,71,7.380802565069575
Cameroon,CMR,2023,1720.47510154506,44.840795775403,72,7.450355753493796
"Congo, Dem. Rep.",COD,2015,495.826633014883,42.1804618835449,16.6,6.206226335413076
"Congo, Dem. Rep.",COD,2021,595.743074403567,55.3636283874512,20.8,6.389809490906777
"Congo, Dem. Rep.",COD,2023,660.21205238997,55.4860992431641,22.1,6.492561074917365
Colombia,COL,2015,6248.51490534512,97.6741180419922,98.2,8.740099099350715
Colombia,COL,2016,5959.84250367574,98.4156265258789,98.4,8.692799334152472
Colombia,COL,2017,6479.53231292429,99.2193298339844,98.5,8.77640361281022
Colombia,COL,2018,6816.96818309544,100.373336791992,98.5,8.827170104063562
Colombia,COL,2019,6472.54544924705,101.989349365234,99.4,8.77532473350093
Colombia,COL,2020,5339.68711357943,101.499450683594,99.7,8.582922337274953
Colombia,COL,2021,6222.62164397614,102.987998962402,100,8.735946583102677
Colombia,COL,2022,6680.44506854481,101.573776245117,100,8.806939891338876
Comoros,COM,2017,1423.9248027797,56.9502144763063,78.7,7.261172283540853
Comoros,COM,2018,1540.71132257526,61.7014685443494,81,7.339999486541877
Comoros,COM,2022,1533.87755393614,54.8057289123535,89.9,7.335554157317665
Cabo Verde,CPV,2015,3415.06266730931,96.6012286324786,86.4,8.13595112243954
Cabo Verde,CPV,2016,3608.96605234906,98.2528458088996,87.5,8.191176598211477
Cabo Verde,CPV,2017,3893.09571382506,99.462782259485,88.6,8.266959933443609
Cabo Verde,CPV,2018,4294.96510035729,94.8972015380859,90.2,8.36519870874094
Cabo Verde,CPV,2019,4380.78117331128,95.2902285572104,91.4,8.384982337539077
Cabo Verde,CPV,2020,3539.22661248299,98.3093023666237,93.7,8.171663511209541
Cabo Verde,CPV,2021,3971.44409203423,97.0059250429478,95.5,8.286885058681952
Cabo Verde,CPV,2022,4323.31362032709,96.4315940376876,97.1,8.371777428954365
Costa Rica,CRI,2015,11714.7106121672,115.72087097168,99.4,9.368600648303643
Costa Rica,CRI,2016,12091.0301560892,118.203712463379,99.5,9.400219147265025
Costa Rica,CRI,2017,12317.0902779911,121.514961242676,99.6,9.418743030458433
Costa Rica,CRI,2018,12620.0207321581,125.964347839355,99.7,9.443039778895606
Costa Rica,CRI,2019,12951.8588421841,132.849334716797,99.7,9.468994596763809
Costa Rica,CRI,2020,12475.6852076814,132.678680419922,99.9,9.431536845578764
Costa Rica,CRI,2021,12962.2716075659,138.903381347656,100,9.469798232908374
Costa Rica,CRI,2022,13971.7649991294,131.907592773438,100,9.544793786369972
Costa Rica,CRI,2023,17140.771430122,125.510070800781,100,9.749215198730674
Costa Rica,CRI,2024,18853.2828705886,121.810760498047,99.8,9.844442335303391
Caribbean small states,CSS,2015,14497.8798625347,86.7618789672852,96.2001948453372,9.581757701341092
Caribbean small states,CSS,2016,13377.8260731233,88.6953125,96.6656867832991,9.501353844631312
Caribbean small states,CSS,2017,13708.7525902396,87.5022735595703,97.0542900594117,9.525789783022306
Caribbean small states,CSS,2018,13896.5484095788,86.9079513549805,97.0878277080481,9.539395772425655
Caribbean small states,CSS,2019,13995.7626558947,87.9669418334961,97.3685903913769,9.54650989534827
Caribbean small states,CSS,2020,11961.4085449634,86.0121917724609,97.9333626877032,9.389440791888136
Caribbean small states,CSS,2021,13996.4475071755,85.8405685424805,98.1746990902549,9.546558826910083
Caribbean small states,CSS,2022,17449.5193422186,84.883918762207,98.3064221501297,9.767067382392673
Caribbean small states,CSS,2023,17609.6827071212,85.927131652832,99.168477538461,9.77620418356082
Caribbean small states,CSS,2024,19923.5745910977,85.9280090332031,98.4281812533873,9.899658962384102
Cuba,CUB,2015,7727.91997207998,96.0929099069438,99,8.952595020259022
Cuba,CUB,2016,8110.55874283616,97.8005641142909,99.2,9.000922040277104
Cuba,CUB,2017,8610.60829605429,98.8916381409707,99.4,9.06075024487442
Cuba,CUB,2018,8911.46205998726,99.5805926474392,99.6,9.095093599033225
Cuba,CUB,2019,9232.26115935183,100.467809909244,99.8,9.130459276839085
Cuba,CUB,2020,9605.27914559614,101.487990578922,99.9,9.17006813730988
Curacao,CUW,2020,16299.8134688605,129.470256951777,100,9.698908943101184
Curacao,CUW,2023,21217.8109173312,123.429739994157,100,9.962596245552005
Curacao,CUW,2024,22832.895498987,89.9053421020508,100,10.035957560171513
Cayman Islands,CYM,2018,83865.5531568184,89.0140845070423,100,11.336970237907716
Cayman Islands,CYM,2019,88254.2903677044,88.1225128173828,100,11.38797758967846
Cayman Islands,CYM,2020,82338.7977439023,84.0909118652344,100,11.318597694098793
Cayman Islands,CYM,2021,86449.6749037302,85.4616444648599,100,11.36731773059228
Cayman Islands,CYM,2022,92937.8838323153,85.6012268066406,100,11.43968663319872
Cayman Islands,CYM,2023,100065.233841107,86.0370923044127,100,11.513577590701084
Cayman Islands,CYM,2024,104292.900672109,84.7603098178773,100,11.554958572249507
Cyprus,CYP,2015,23088.4296875,98.9578094482422,100,10.047086891698926
Cyprus,CYP,2016,24280.044921875,98.830940246582,100,10.09741009533132
Cyprus,CYP,2017,26247.46484375,99.5133590698242,100,10.175324685974921
Cyprus,CYP,2018,29120.38671875,99.4265899658203,100,10.279193782399297
Cyprus,CYP,2019,29227.16796875,101.017471313477,100,10.282853965582078
Cyprus,CYP,2020,28130.330078125,101.935836791992,100,10.244603635440122
Cyprus,CYP,2021,32937.8359375,102.047653198242,100,10.402377304472694
Cyprus,CYP,2022,33231.05078125,103.827629089355,100,10.41123998231273
Cyprus,CYP,2023,36623.70703125,105.159156799316,100,10.508451042795182
Cyprus,CYP,2024,38674.3125,106.741279602051,100,10.56293089894196
Czechia,CZE,2015,17931.5987670768,104.810516357422,100,9.794319729778335
Czechia,CZE,2016,18753.9686718096,103.015083312988,100,9.839160671497723
Czechia,CZE,2017,20913.197632212,102.204696655273,100,9.948135704318434
Czechia,CZE,2018,23705.9329811299,101.514892578125,100,10.07348063255074
Czechia,CZE,2019,24062.7190013343,100.21556854248,100,10.088418992342875
Czechia,CZE,2020,23472.8915454417,99.3292617797852,100,10.063601483022085
Czechia,CZE,2021,27696.4619527544,102.089942932129,100,10.229059956680212
